stn,year,quarter,visib,wdsp,temp,prcp,provgb,CNT
574610,2017,4,5.1673913,3.3967392,53.553261,.084456518,42,1
574610,2018,1,4.6911111,3.7177777,45.509998,.11977012,42,1
574610,2018,2,7.8076925,3.9923077,71.593407,.15483516,42,1
574610,2018,3,9.1333332,3.6438203,79.708893,.16022222,42,1
574610,2018,4,5.355814,3.2662792,52.963955,.050588235,42,1
574610,2019,1,3.2833333,3.511111,44.673332,.049204543,42,1
574610,2019,2,6.4241757,3.7615385,69.368134,.1809091,42,1
574610,2019,3,10.675,3.6815217,80.188042,.10733333,42,1
574610,2019,4,7.0923915,3.4489131,55.638042,.042608697,42,1
574610,2020,1,5.1384616,3.589011,48.128571,.087252744,42,1
574610,2020,2,8.8890114,3.8406594,70.415382,.29956043,42,1
574610,2020,3,2.8,3.9000001,77.400002,1.17,42,1
574760,2011,1,6.3033333,3.8733332,43.901112,.032444444,42,1
574760,2011,2,6.9296703,4.343956,72.192307,.21373627,42,1
574760,2011,3,6.9326086,4.3326087,78.907608,.1075,42,1
574760,2011,4,6.4499998,3.5239131,54.76413,.054891303,42,1
574760,2012,1,6.5142856,3.612088,43.268131,.073406592,42,1
574760,2012,2,7.0054946,3.3703296,72.564835,.22714286,42,1
574760,2012,3,7.1402173,4.2478261,80.945656,.10728261,42,1
574760,2012,4,6.3717389,3.3586957,52.133694,.11989131,42,1
574760,2013,1,6.3600001,3.7744443,46.561111,.046888888,42,1
574760,2013,2,7.8175826,4.4802198,72.728569,.23384616,42,1
574760,2013,3,8.9494505,5.6012049,82.42308,.20483516,42,1
574760,2013,4,7.146739,3.7173333,55.476086,.023586957,42,1
574760,2014,1,5.7177777,4.5844445,47.634445,.072333336,42,1
574760,2014,2,6.3428574,3.8219781,71.190109,.15000001,42,1
574760,2014,3,7.289011,4.320879,78.101097,.17681319,42,1
574760,2014,4,6.1945653,3.8934782,55.073914,.087391302,42,1
574760,2015,1,5.4111109,4.1999998,48.106667,.10733333,42,1
574760,2015,2,6.656044,4.4164834,70.639557,.25120878,42,1
574760,2015,3,7.5347824,4.485393,79.824997,.20521739,42,1
574760,2015,4,6.021739,3.8855555,54.371738,.12097826,42,1
574760,2016,1,5.8890109,4.5044942,47.530769,.03989011,42,1
574760,2016,2,5.734066,4.3888888,71.160439,.25714284,42,1
574760,2016,3,6.1152172,4.3543477,81.911957,.16565217,42,1
574760,2016,4,2.873913,4.1869564,54.873913,.096521743,42,1
574760,2017,1,2.9144444,4.061111,48.035557,.086333334,42,1
574760,2017,2,6.1388888,4.1428571,71.889008,.23022223,42,1
574760,2017,3,8.4494505,4.5500002,81.19239,.2072826,42,1
574760,2017,4,5.6423912,3.798913,54.196739,.056304347,42,1
574760,2018,1,5.0777779,4.3933334,46.227779,.091777779,42,1
574760,2018,2,10.25934,4.8637362,73.927475,.15168539,42,1
574760,2018,3,13.740449,4.4573035,82.837082,.13550562,42,1
574760,2018,4,7.4470587,3.8752942,54.061626,.07348837,42,1
574760,2019,1,3.02,3.9786518,45.168888,.059325844,42,1
574760,2019,2,6.7780218,4.1362638,71.374725,.26967034,42,1
574760,2019,3,9.8184786,4.2804346,82.968475,.069340661,42,1
574760,2019,4,6.3000002,3.8826087,56.447826,.045494504,42,1
574760,2020,1,5.945055,3.8659341,48.92857,.12791209,42,1
574760,2020,2,8.968132,3.8868132,72.372528,.18637362,42,1
574760,2020,3,5.5999999,3.8,82.800003,.15000001,42,1
574940,2011,1,5.0444446,4.9733334,43.322224,.029666666,42,1
574940,2011,2,6.0010991,5.289011,71.339561,.32780221,42,1
574940,2011,3,6.7163043,5.1239128,78.991302,.14850575,42,1
574940,2011,4,5.1684785,4.396739,54.052174,.04054945,42,1
574940,2012,1,4.5373626,4.6604395,42.409889,.08477778,42,1
574940,2012,2,5.4307694,4.3549452,72.693405,.278,42,1
574940,2012,3,7.0173912,5.2880435,81.018478,.21835165,42,1
574940,2012,4,4.8358698,4.380435,51.852173,.12022222,42,1
574940,2013,1,4.022222,5.0133333,46.005554,.077865168,42,1
574940,2013,2,5.8461537,5.3692307,72.16703,.27033707,42,1
574940,2013,3,7.4098902,5.9373627,83.182419,.31822222,42,1
574940,2013,4,2.9163043,3.9304347,54.294563,.030222222,42,1
574940,2014,1,2.8588889,5.0655556,47.676666,.1137647,42,1
574940,2014,2,3.4285715,4.6175823,71.72747,.17454545,42,1
574940,2014,3,4.6217389,4.4260869,79.052177,.18865168,42,1
574940,2014,4,3.8076086,4.494565,54.443478,.12788889,42,1
574940,2015,1,3.0855556,4.6444445,47.703335,.11831461,42,1
574940,2015,2,3.9516482,4.5076923,71.3022,.27670732,42,1
574940,2015,3,4.8728261,4.5847826,79.929352,.26560441,42,1
574940,2015,4,3.751087,4.0358696,54.08152,.12831326,42,1
574940,2016,1,3.6703296,4.9142857,47.257141,.079772726,42,1
574940,2016,2,4.8131866,5.1164837,71.652748,.33411112,42,1
574940,2016,3,6.8413043,5.3728261,82.730438,.35786518,42,1
574940,2016,4,3.8010869,4.5391302,54.408695,.11559524,42,1
574940,2017,1,3.6744444,4.8166666,48.286667,.11732558,42,1
574940,2017,2,5.2329669,4.8340659,72.402199,.23727272,42,1
574940,2017,3,6.0077777,5.5554347,82.215218,.083823532,42,1
574940,2017,4,3.4647727,4.6869564,54.289131,.0070769233,42,1
574940,2018,1,2.9872093,5.4699998,46.226665,.062968753,42,1
574940,2018,2,4.4734941,5.8230767,74.529671,.005185185,42,1
574940,2018,3,6.0333333,5.453846,83.400002,.09369231,42,1
574940,2018,4,3.4013333,4.8430233,54.530231,.0079629626,42,1
574940,2019,1,2.960674,4.731111,45.436668,.011,42,1
574940,2019,2,4.3914633,5.586813,72.396706,.0026923078,42,1
574940,2019,3,5.9380436,5.5369563,84.316307,0,42,1
574940,2019,4,4.5663042,4.5326085,56.38913,.028815789,42,1
574940,2020,1,4.1923075,4.6395602,48.683517,.12719512,42,1
574940,2020,2,5.0758243,4.9978023,73.028572,.03322034,42,1
574940,2020,3,5.8000002,6.9000001,84,,42,1
574941,2011,1,6.1822224,6.9088888,71.684441,0,46,0
574941,2011,2,6.5010991,5.4252748,81.614288,0,46,0
574941,2011,3,6.3304348,5.3630433,81.763046,0,46,0
574941,2011,4,5.826087,6.6673913,75.041306,0,46,0
574941,2012,1,6.5978022,6.6758242,74.039558,0,46,0
574941,2012,2,6.7252746,5.2373624,82.264832,0,46,0
574941,2012,3,6.5032611,5.3913045,81.946739,0,46,0
574941,2012,4,6.3032608,6.9423914,77.40435,0,46,0
574941,2013,1,6.4977779,7.291111,74.571114,0,46,0
574941,2013,2,6.2967033,5.3890109,82.798904,0,46,0
574941,2013,3,5.9758239,5.8000002,81.783516,0,46,0
574941,2013,4,5.0659342,6.7695651,74.80761,0,46,0
574941,2014,1,5.6382022,6.9444447,72.573334,0,46,0
574941,2014,2,6.1802197,5.8164835,84.516487,0,46,0
574941,2014,3,6.0684781,5.2108698,83.891304,0,46,0
574941,2014,4,5.8402171,6.7391305,77.368477,0,46,0
574941,2015,1,5.7477274,7.4477777,74.122223,0,46,0
574941,2015,2,6.1088886,5.8692307,84.534065,0,46,0
574941,2015,3,6.0516481,5.2456522,83.566307,0,46,0
574941,2015,4,5.9842696,6.478261,78.598915,0,46,0
574941,2016,1,5.9310346,6.2142859,72.897804,0,46,0
574941,2016,2,6.0934067,5.2274728,84.019783,0,46,0
574941,2016,3,6.0733333,5.3195653,83.934784,0,46,0
574941,2016,4,6.10989,6.4891305,78.765221,0,46,0
574941,2017,1,6.0579543,7.2222223,75.529999,0,46,0
574941,2017,2,6.1528087,4.9329672,83.196701,0,46,0
574941,2017,3,6.1271739,5.3826089,83.844566,0,46,0
574941,2017,4,6.063736,6.972826,77.427177,0,46,0
574941,2018,1,5.9707866,6.9711113,73.225555,0,46,0
574941,2018,2,6.1307693,5.5384617,82.835167,0,46,0
574941,2018,3,6.0588889,5.2857141,82.692307,0,46,0
574941,2018,4,6.1530118,6.9558139,78.996513,0,46,0
574941,2019,1,6.1811109,6.8766665,77.448891,0,46,0
574941,2019,2,6.1901097,5.3868132,85.314285,0,46,0
574941,2019,3,6.1152172,5.027174,83.552177,0,46,0
574941,2019,4,6.1499996,6.8923912,77.853264,0,46,0
574941,2020,1,6.1692305,7.2307692,75.964836,0,46,0
574941,2020,2,6.1835165,5.421978,84.231865,0,46,0
574941,2020,3,6.1999998,3.8,85.699997,0,46,0
575160,2011,1,3.2522223,3.5844445,47.56889,.032000002,50,1
575160,2011,2,5.0659342,3.9582417,73.092308,.16089888,50,1
575160,2011,3,6.222826,4.5641303,82.035866,.067640446,50,1
575160,2011,4,3.1913044,3.5402174,57.263042,.12,50,1
575160,2012,1,3.5615385,3.632967,48.905495,.038522728,50,1
575160,2012,2,4.3219781,3.8373625,71.565933,.20476744,50,1
575160,2012,3,5.2608695,3.8836956,80.40435,.24964286,50,1
575160,2012,4,3.1847825,3.7282608,55.571739,.062840909,50,1
575160,2013,1,3.2966666,3.8711112,54.252224,.019647058,50,1
575160,2013,2,5.4703298,4.4032969,73.885712,.25724137,50,1
575160,2013,3,6.0879121,4.4989009,82.815384,.15795454,50,1
575160,2013,4,2.3586957,3.3358696,57.059784,.084269665,50,1
575160,2014,1,2.6511111,3.74,50.583332,.11160494,50,1
575160,2014,2,3.7505496,4.0505495,70.158241,.21079546,50,1
575160,2014,3,5.228261,4.1489129,80.589134,.32755813,50,1
575160,2014,4,3.4706521,3.9043479,57.063042,.090227269,50,1
575160,2015,1,3.6566668,4.2833333,54.002224,.029480519,50,1
575160,2015,2,4.8384614,4.3648353,72.990112,.23627907,50,1
575160,2015,3,5.1760869,4.0293479,79.379349,.37227273,50,1
575160,2015,4,3.9902174,3.9858696,59.078262,.093623184,50,1
575160,2016,1,3.5461538,4.2252746,51.553844,.10188235,50,1
575160,2016,2,4.7868133,4.2021976,72.806595,.2915909,50,1
575160,2016,3,6.1489129,4.1043477,82.501083,.17965908,50,1
575160,2016,4,3.3815217,3.6586957,58.458694,.094069764,50,1
575160,2017,1,3.6088889,3.981111,51.774445,.068192773,50,1
575160,2017,2,5.265934,4.242857,71.903297,.2045977,50,1
575160,2017,3,7.1728263,4.6652174,82.865219,.26147726,50,1
575160,2017,4,3.3434782,4.0130434,56.91087,.10373494,50,1
575160,2018,1,3.8744445,4.3044443,51.525555,.093164556,50,1
575160,2018,2,5.5120878,4.6219778,73.705498,.18887641,50,1
575160,2018,3,7.792222,4.6714287,82.584618,.23363636,50,1
575160,2018,4,3.5976744,4.0127907,55.430233,.078717947,50,1
575160,2019,1,4.081111,4.29,51.581112,.042098764,50,1
575160,2019,2,5.2164836,4.5670328,72.10659,.28640449,50,1
575160,2019,3,6.2826085,4.3597827,81.256523,.21619047,50,1
575160,2019,4,4.2152176,3.7869565,57.489132,.15206896,50,1
575160,2020,1,4.6142855,3.9516482,53.368134,.046483517,50,1
575160,2020,2,5.343956,4.3703299,72.562637,.15010989,50,1
575160,2020,3,4.4000001,5.4000001,74.900002,3.4300001,50,1
575540,2011,1,6.1666665,2.8577778,43.580002,.026111111,43,0
575540,2011,2,7.7274728,2.9472528,70.28791,.24021979,43,0
575540,2011,3,8.0695648,2.8282609,77.388046,.14195652,43,0
575540,2011,4,6.1206522,2.2858696,54.528259,.085217394,43,0
575540,2012,1,5.0670328,2.7252748,43.197803,.055604395,43,0
575540,2012,2,7.3967032,2.2725275,70.17363,.27219781,43,0
575540,2012,3,8.6934786,2.925,78.604347,.23782608,43,0
575540,2012,4,5.4250002,1.9021739,51.64674,.095326088,43,0
575540,2013,1,6.062222,2.5433333,48.382221,.061777778,43,0
575540,2013,2,8.4615383,3.1786516,71.054947,.27681318,43,0
575540,2013,3,9.1494503,3.4098902,79.427475,.23890109,43,0
575540,2013,4,6.429348,2.6336956,54.247826,.051630434,43,0
575540,2014,1,5.9411111,3.02,47.265556,.059666667,43,0
575540,2014,2,7.6120877,2.8571429,68.307693,.1910989,43,0
575540,2014,3,8.6157303,3.1337078,77.454948,.19406593,43,0
575540,2014,4,7.1554346,2.8197801,54.869564,.12869565,43,0
575540,2015,1,3.0255556,3.0561798,49.073334,.075333335,43,0
575540,2015,2,4.4923077,3.0978022,69.995605,.33175823,43,0
575540,2015,3,4.6217389,3.0730336,76.921738,.20565218,43,0
575540,2015,4,3.034066,2.7733333,54.695652,.14597826,43,0
575540,2016,1,2.6522727,2.9761364,47.277779,.059666667,43,0
575540,2016,2,3.7544444,3.1477778,69.675827,.41461539,43,0
575540,2016,3,3.2160919,3.1913044,79.647827,.28510869,43,0
575540,2016,4,3.7125001,2.8511112,55.033695,.10336956,43,0
575540,2017,1,4.5392857,2.9162791,47.813332,.090444446,43,0
575540,2017,2,4.4066668,3.0219779,69.82637,.33846155,43,0
575540,2017,3,6.289011,2.9336956,80.044563,.22076087,43,0
575540,2017,4,4.2891302,2.481111,54.075001,.043804348,43,0
575540,2018,1,4.8595505,3.0977778,46.956665,.099444441,43,0
575540,2018,2,4.9932585,2.8483517,72.139557,.21318682,43,0
575540,2018,3,6.8775282,2.8511364,79.630341,.25269663,43,0
575540,2018,4,4.6611767,2.5702381,52.893024,.12,43,0
575540,2019,1,4.5483146,2.54,45.542221,.077931032,43,0
575540,2019,2,6.3945055,2.867033,69.643959,.28370786,43,0
575540,2019,3,5.8652172,2.9782608,79.982605,.14577778,43,0
575540,2019,4,4.4488888,2.4455554,55.601086,.083333336,43,0
575540,2020,1,5.2285714,2.2988636,48.938461,.10604396,43,0
575540,2020,2,4.8032966,2.4208791,69.972527,.2677528,43,0
575540,2020,3,2.4000001,2,79.900002,.14,43,0
575840,2011,1,5.4355555,4.9644446,44.964443,.044,43,0
575840,2011,2,8.031868,5.5692306,72.36264,.2568132,43,0
575840,2011,3,8.5445652,6.3380437,80.721741,.074021742,43,0
575840,2011,4,5.9706521,4.548913,56.641304,.04097826,43,0
575840,2012,1,4.656044,4.7406592,43.692307,.13956045,43,0
575840,2012,2,7.1219778,4.3461537,71.987915,.26846153,43,0
575840,2012,3,10.584783,5.7684784,81.102173,.13858695,43,0
575840,2012,4,6.0478263,4.597826,53.278259,.17391305,43,0
575840,2013,1,5.4144444,4.9955554,47.801109,.10266667,43,0
575840,2013,2,10.494506,5.5581393,72.749451,.21604396,43,0
575840,2013,3,13.269231,7.4775281,83.948349,.14714286,43,0
575840,2013,4,7.5576086,5.1902175,57.510868,.055543479,43,0
575840,2014,1,6.3777776,5.5766668,49.393333,.14388889,43,0
575840,2014,2,7.1681318,4.9582419,71.484619,.18032967,43,0
575840,2014,3,9.176404,5.3967032,79.156044,.17681319,43,0
575840,2014,4,7.6869564,5.1978259,57.423912,.13880435,43,0
575840,2015,1,2.3325844,5.332222,49.993332,.14677778,43,0
575840,2015,2,2.7876403,5.7065935,71.989014,.47472528,43,0
575840,2015,3,4.5228262,5.8249998,80.363045,.2002174,43,0
575840,2015,4,5.0847826,5.0032611,56.141304,.085326083,43,0
575840,2016,1,6.2714286,5.4087911,49.173626,.07868132,43,0
575840,2016,2,6.2703295,5.5632186,71.691208,.24285714,43,0
575840,2016,3,5.9888887,5.5482354,82.633698,.17032608,43,0
575840,2016,4,2.6445651,5.0054345,56.127174,.11532608,43,0
575840,2017,1,3.922472,4.9966664,49.436668,.19444445,43,0
575840,2017,2,6.2611113,5.2747254,72.324173,.40230769,43,0
575840,2017,3,8.8890114,5.8739128,82.748917,.17054348,43,0
575840,2017,4,4.0391302,4.6652174,55.944565,.056630436,43,0
575840,2018,1,6.5066667,5.0744443,48.16,.12277777,43,0
575840,2018,2,7.0835166,5.812088,75.140656,.22076923,43,0
575840,2018,3,10.283908,4.9965911,83.351685,.16404495,43,0
575840,2018,4,4.595294,4.7164707,55.603489,.1277907,43,0
575840,2019,1,3.3155556,4.8055553,45.880001,.156,43,0
575840,2019,2,5.4422221,4.9296703,71.986816,.34272727,43,0
575840,2019,3,7.4967031,5.2230768,83.806519,.057666667,43,0
575840,2019,4,4.6641307,4.6153846,57.852173,.07891304,43,0
575840,2020,1,5.0901098,4.7010989,50.028572,.17439561,43,0
575840,2020,2,5.9527473,5.0055556,73.06044,.18846154,43,0
575840,2020,3,5.5999999,5.4000001,84.400002,0,43,0
575980,2011,1,6.6333332,2.4577777,44.486668,.065444447,36,0
575980,2011,2,8.0054941,2.3956044,71.153847,.36329669,36,0
575980,2011,3,8.9652176,2.6804347,80.335869,.09152174,36,0
575980,2011,4,6.8739133,1.7336956,56.267391,.063913047,36,0
575980,2012,1,6.0010991,1.9824176,44.052746,.23043956,36,0
575980,2012,2,7.21978,1.9175824,71.887909,.47868133,36,0
575980,2012,3,9.673913,2.4652174,80.43261,.21076086,36,0
575980,2012,4,6.4119563,1.7847826,53.715218,.16869566,36,0
575980,2013,1,6.042222,2.1022222,48.639999,.17155555,36,0
575980,2013,2,8.4054947,2.5116279,71.685715,.25967032,36,0
575980,2013,3,11.707692,3.6181817,83.236267,.064505495,36,0
575980,2013,4,7.4010868,2.7337837,55.618477,.058369566,36,0
575980,2014,1,6.3388891,3.0378048,48.06778,.1509091,36,0
575980,2014,2,4.4351649,3.0043955,71.408791,.2810989,36,0
575980,2014,3,4.3899999,3.1738636,79.774727,.28087911,36,0
575980,2014,4,6.527174,3.1775281,56.010868,.096413046,36,0
575980,2015,1,6.5933332,3.2376623,48.823334,.20722222,36,0
575980,2015,2,5.7098899,3.5105264,72.268135,.44824177,36,0
575980,2015,3,5.3318682,3.4988236,79.009781,.13021739,36,0
575980,2015,4,7.369565,3.0148149,56.14674,.16663043,36,0
575980,2016,1,9.040659,3.3620253,47.646152,.14274725,36,0
575980,2016,2,5.5300002,3.33375,71.384613,.4501099,36,0
575980,2016,3,5.1934781,3.3696203,81.142395,.35597825,36,0
575980,2016,4,6.7434783,3.487324,57.025002,.12630434,36,0
575980,2017,1,7.9179773,3.4144738,49.218887,.22055556,36,0
575980,2017,2,5.702198,3.0192308,71.054947,.49923077,36,0
575980,2017,3,5.9271741,3.1241758,81.77935,.37434784,36,0
575980,2017,4,4.6359549,2.9352272,55.363045,.060869563,36,0
575980,2018,1,4.1733332,3.1920455,47.781113,.14422223,36,0
575980,2018,2,5.4857144,3.1659341,73.839561,.25406593,36,0
575980,2018,3,6.422472,3.2831461,82.253929,.18795455,36,0
575980,2018,4,3.4779069,3.0240963,54.755814,.13845238,36,0
575980,2019,1,3.016854,3.0573034,46.645557,.21044445,36,0
575980,2019,2,3.8769231,2.9300001,71.664833,.23505618,36,0
575980,2019,3,5.0663042,3.2554348,82.902176,.12428571,36,0
575980,2019,4,11.131522,2.8274724,57.861958,.056292135,36,0
575980,2020,1,6.5219779,2.7604396,50.213188,.21824175,36,0
575980,2020,2,8.092308,2.983146,72.601097,.28153846,36,0
575980,2020,3,9.3000002,3.3,83.900002,0,36,0
576040,2011,1,3.8033333,2.9211111,47.401112,.052111112,51,0
576040,2011,2,7.413187,3.5373626,72.920876,.13065934,51,0
576040,2011,3,8.1010866,3.6108696,80.316307,.059999999,51,0
576040,2011,4,3.7119565,2.8402174,57.151089,.10173913,51,0
576040,2012,1,3.3186812,2.8868132,48.956043,.096043952,51,0
576040,2012,2,5.5252748,3.2208791,71.140663,.19,51,0
576040,2012,3,6.5597825,3.1358695,77.641304,.36923912,51,0
576040,2012,4,3.9228261,2.9413042,55.276089,.057500001,51,0
576040,2013,1,4.2011113,3.0911112,54.626667,.036222223,51,0
576040,2013,2,7.4241757,3.6164834,72.856041,.19252747,51,0
576040,2013,3,8.1890106,3.8065934,79.469231,.24109891,51,0
576040,2013,4,3.4326086,3.0347826,56.258694,.087608695,51,0
576040,2014,1,4.2146068,3.5444443,50.765556,.083999999,51,0
576040,2014,2,6.1277776,3.6945055,70.305496,.2154945,51,0
576040,2014,3,9.1157303,3.7813187,78.17363,.21032967,51,0
576040,2014,4,4.4195652,3.2032609,56.391304,.10152174,51,0
576040,2015,1,2.0333333,3.53,54.138889,.064555556,51,0
576040,2015,2,4.8890109,3.8659341,72.51429,.15032966,51,0
576040,2015,3,5.0494504,3.597826,77.070656,.3128261,51,0
576040,2015,4,2.7956522,3.4021738,58.931522,.05923913,51,0
576040,2016,1,2.5802197,3.7824175,51.491207,.094065934,51,0
576040,2016,2,5.0219779,3.789011,72.035164,.22802198,51,0
576040,2016,3,5.8076086,3.5586956,79.339134,.30336955,51,0
576040,2016,4,2.8206522,3.4076087,57.957607,.062065218,51,0
576040,2017,1,3.1644444,3.4722221,51.672222,.041444443,51,0
576040,2017,2,7.0846152,3.898901,71.247253,.18516484,51,0
576040,2017,3,9.3163042,3.5673912,80.98587,.16467391,51,0
576040,2017,4,3.2461538,3.3358696,56.736958,.073913045,51,0
576040,2018,1,4.9855556,3.6988888,52.232224,.046333335,51,0
576040,2018,2,8.7362633,3.8604395,73.218681,.1478022,51,0
576040,2018,3,10.175281,3.7865169,80.064049,.35044944,51,0
576040,2018,4,4.5279069,3.3127906,54.832558,.1027907,51,0
576040,2019,1,5.3633332,3.5,51.622223,.046818182,51,0
576040,2019,2,8.6340656,3.9230769,71.868134,.18595506,51,0
576040,2019,3,10.930435,3.8065217,78.580437,.16417582,51,0
576040,2019,4,7.2152176,3.3347826,56.752174,.074835166,51,0
576040,2020,1,8.436264,3.3857143,53.579121,.036483515,51,0
576040,2020,2,12.471429,3.8318682,71.689011,.18725275,51,0
576040,2020,3,9.5,4.6999998,74.300003,.51999998,51,0
576330,2011,1,7.7055554,2.1755557,41.596668,.030111112,50,1
576330,2011,2,8.2461538,2.1868131,67.247253,.14252748,50,1
576330,2011,3,9.4499998,2.1619565,75.826088,.14554349,50,1
576330,2011,4,7.3836956,1.8815218,52.810871,.11858696,50,1
576330,2012,1,5.5582418,3.6703296,38.584614,.057362638,50,1
576330,2012,2,7.6252747,3.3758242,65.508789,.26725274,50,1
576330,2012,3,8.956522,3.4402175,73.33152,.25065216,50,1
576330,2012,4,6.4913044,3.3413043,48.038044,.10586956,50,1
576330,2013,1,6.7933335,3.6766667,45.118889,.079555556,50,1
576330,2013,2,9.2582417,3.5450549,66.04615,.22010989,50,1
576330,2013,3,10.902198,3.6681318,75.239563,.19978023,50,1
576330,2013,4,7.6510868,3.3934784,51.039131,.069130436,50,1
576330,2014,1,5.958889,3.6555555,43.441113,.065666668,50,1
576330,2014,2,5.8000002,3.6714287,63.696705,.33417583,50,1
576330,2014,3,7.3329673,3.4516482,72.905495,.24395604,50,1
576330,2014,4,6.630435,3.6108696,50.979347,.13043478,50,1
576330,2015,1,5.7022223,3.8123596,45.387779,.078333333,50,1
576330,2015,2,9.141758,3.3142858,65.983521,.21688889,50,1
576330,2015,3,8.1543474,3.1293478,71.486954,.25608695,50,1
576330,2015,4,7.1152172,3.4217391,50.869564,.073956043,50,1
576330,2016,1,5.5,3.8131869,43.32198,.07175824,50,1
576330,2016,2,8.8549452,3.4681318,65.143959,.449011,50,1
576330,2016,3,9.657609,3.5815217,74.183693,.18097827,50,1
576330,2016,4,7.1152172,3.7706523,51.026089,.095543481,50,1
576330,2017,1,6.5788889,3.8651686,43.427776,.081333332,50,1
576330,2017,2,9.4780216,3.6098902,64.648354,.23428571,50,1
576330,2017,3,10.344565,3.55,75.165215,.22663043,50,1
576330,2017,4,6.896739,3.554945,50.301086,.053369567,50,1
576330,2018,1,5.8655558,3.5599999,43.15889,.10133334,50,1
576330,2018,2,8.086813,3.6043956,66.996704,.27736264,50,1
576330,2018,3,10.236667,3.5213482,74.438889,.20466666,50,1
576330,2018,4,6.6523256,3.6404762,48.382557,.11465117,50,1
576330,2019,1,5.6133332,3.8078651,41.502224,.059222221,50,1
576330,2019,2,9.0626373,3.5901098,64.690109,.25395605,50,1
576330,2019,3,9.8739128,3.5282609,74.03804,.18581395,50,1
576330,2019,4,8.1152172,3.4043479,51.341305,.11388889,50,1
576330,2020,1,8.4318686,3.4725275,44.983517,.11153846,50,1
576330,2020,2,9.4571428,3.4615386,65.078018,.30945054,50,1
576330,2020,3,4.9000001,2.4000001,71.599998,1.78,50,1
576550,2011,1,6.311111,2.7088888,44.551109,.028222222,43,0
576550,2011,2,6.843956,2.4406593,70.58242,.26362637,43,0
576550,2011,3,8.8826084,3.2152174,79.56739,.13043478,43,0
576550,2011,4,6.4586959,2.8206522,56.461956,.094891302,43,0
576550,2012,1,5.8747253,3.0219779,43.748352,.071318679,43,0
576550,2012,2,6.4197803,2.4208791,70.736267,.42835164,43,0
576550,2012,3,8.733696,3.1326087,80.025002,.18021739,43,0
576550,2012,4,6.2978263,2.5630434,52.719566,.1523913,43,0
576550,2013,1,6.561111,2.758889,48.387779,.074444443,43,0
576550,2013,2,9.179121,2.8109889,71.172531,.28824174,43,0
576550,2013,3,11.621978,3.7681317,82.963737,.21186814,43,0
576550,2013,4,6.9489131,2.7392857,56.45435,.071304351,43,0
576550,2014,1,6.3099999,2.9518073,48.492222,.085111111,43,0
576550,2014,2,7.5571427,2.76,69.192307,.20494506,43,0
576550,2014,3,9.2685394,2.958427,78.817581,.33252746,43,0
576550,2014,4,7.7336955,2.9905882,57.263042,.13880435,43,0
576550,2015,1,2.7853932,2.9108434,50.024445,.068111114,43,0
576550,2015,2,3.7626374,2.9362638,71.117584,.40879121,43,0
576550,2015,3,4.3494506,2.8617978,79.021736,.15445653,43,0
576550,2015,4,3.7673912,2.869663,56.245651,.076739132,43,0
576550,2016,1,3.1617978,2.9074073,48.531868,.10439561,43,0
576550,2016,2,3.9065933,2.8234568,70.605492,.33175823,43,0
576550,2016,3,4.8736262,2.9461539,81.045654,.28054348,43,0
576550,2016,4,3.6347826,3.1320512,56.370651,.12597826,43,0
576550,2017,1,3.5955057,2.91625,49.026665,.096333332,43,0
576550,2017,2,4.5311112,2.75,70.347252,.34934065,43,0
576550,2017,3,6.0010872,3.090909,82.22065,.19608696,43,0
576550,2017,4,4.0977778,2.5494118,55.917393,.048804346,43,0
576550,2018,1,3.748276,2.7168539,48.085556,.072666667,43,0
576550,2018,2,4.6277776,2.7222221,73.270332,.29824176,43,0
576550,2018,3,5.9157305,2.8114944,81.958427,.19213483,43,0
576550,2018,4,3.8753088,2.6941175,54.333721,.15430233,43,0
576550,2019,1,3.4897728,2.5831461,46.148888,.12635294,43,0
576550,2019,2,4.124176,2.5046511,70.027473,.36797753,43,0
576550,2019,3,4.523077,2.7494504,81.95652,.13,43,0
576550,2019,4,3.8758242,2.7,57.491302,.088571429,43,0
576550,2020,1,4.3912086,2.0692308,50.161537,.13461539,43,0
576550,2020,2,4.7263737,2.0637362,71.063736,.24076922,43,0
576550,2020,3,2.5999999,1.7,78.5,2,43,0
576620,2011,1,8.1011114,2.6955557,45.083332,.038666666,43,0
576620,2011,2,9.5989008,2.8615384,72.985718,.17164835,43,0
576620,2011,3,9.684783,2.6880436,81.282608,.065869562,43,0
576620,2011,4,7.3684783,1.7869565,56.471741,.068369567,43,0
576620,2012,1,7.2461538,5.8549452,42.32198,.090659343,43,0
576620,2012,2,7.8813186,6.0285716,70.73407,.2879121,43,0
576620,2012,3,9.5423918,6.3250003,79.977173,.20673913,43,0
576620,2012,4,7.1923914,5.3793478,52.181522,.15021738,43,0
576620,2013,1,7.3633332,5.5277777,47.795555,.057333335,43,0
576620,2013,2,9.1065931,6.2142859,71.914284,.24296704,43,0
576620,2013,3,10.145055,6.6780219,82.146156,.26043954,43,0
576620,2013,4,7.4543476,5.7565217,56.041306,.059999999,43,0
576620,2014,1,6.6111112,5.1775279,48.137779,.1130337,43,0
576620,2014,2,7.0186815,5.6901097,69.419777,.17670329,43,0
576620,2014,3,7.3674159,5.320879,77.128571,.17032968,43,0
576620,2014,4,7.3130436,5.7804346,56,.13728261,43,0
576620,2015,1,2.2833333,5.2436781,48.877777,.11677778,43,0
576620,2015,2,3.2241759,5.9010987,69.868134,.30366668,43,0
